ts_ms,valid_L,interp_L,side_L,pLx,pLy,pLz,qLx,qLy,qLz,qLw,pLx_raw,pLy_raw,pLz_raw,valid_R,interp_R,side_R,pRx,pRy,pRz,qRx,qRy,qRz,qRw,pRx_raw,pRy_raw,pRz_raw
1779333503264.166,1,0,0,-0.007615,0.192403,0.414301,0.793472,0.199397,0.012524,0.574880,-0.011130,0.195138,0.407446,1,0,1,-0.073585,-0.143360,0.201607,-0.809180,-0.100925,0.534726,0.221608,-0.063260,-0.149271,0.181722
1779333503297.499,1,0,0,-0.007636,0.190949,0.415040,0.797252,0.196686,0.012117,0.570576,-0.011322,0.192390,0.410704,1,0,1,-0.073359,-0.142548,0.200742,-0.811769,-0.095649,0.531290,0.222740,-0.074859,-0.143963,0.200748
1779333503330.832,1,0,0,-0.007655,0.189487,0.415762,0.801000,0.193968,0.011710,0.566249,-0.009475,0.190774,0.410604,1,0,1,-0.073149,-0.141736,0.199881,-0.814319,-0.090369,0.527830,0.223860,-0.070578,-0.142416,0.198516
1779333503364.166,1,0,0,-0.007671,0.188018,0.416465,0.804717,0.191242,0.011302,0.561898,-0.008225,0.187768,0.412665,1,0,1,-0.072955,-0.140922,0.199024,-0.816831,-0.085085,0.524344,0.224971,-0.064703,-0.143796,0.192262
1779333503397.499,1,0,0,-0.007685,0.186543,0.417151,0.808400,0.188509,0.010893,0.557526,-0.005802,0.186421,0.411672,1,0,1,-0.072777,-0.140109,0.198173,-0.819303,-0.079797,0.520833,0.226070,-0.077177,-0.142856,0.203783
1779333503430.832,1,0,0,-0.007698,0.185062,0.417819,0.812051,0.185768,0.010484,0.553130,-0.004520,0.183297,0.413584,1,0,1,-0.072612,-0.139295,0.197326,-0.821737,-0.074505,0.517297,0.227159,-0.077651,-0.143766,0.200242
1779333503464.166,1,0,0,-0.007708,0.183576,0.418470,0.815670,0.183019,0.010075,0.548713,-0.006045,0.180642,0.416282,1,0,1,-0.072457,-0.138483,0.196484,-0.824131,-0.069209,0.513737,0.228237,-0.073769,-0.143087,0.196488
1779333503497.499,1,0,0,-0.007716,0.182087,0.419103,0.819255,0.180263,0.009665,0.544273,-0.006892,0.177755,0.418268,1,0,1,-0.072312,-0.137672,0.195645,-0.826487,-0.063910,0.510152,0.229304,-0.073732,-0.142207,0.195786
1779333503530.832,1,0,0,-0.007722,0.180594,0.419719,0.822807,0.177499,0.009255,0.539811,-0.009916,0.175731,0.420261,1,0,1,-0.072174,-0.136862,0.194811,-0.828802,-0.058608,0.506543,0.230360,-0.071398,-0.141721,0.195038
1779333503564.166,1,0,0,-0.007727,0.179099,0.420318,0.826327,0.174729,0.008845,0.535328,-0.011364,0.175049,0.420981,1,0,0,-0.072041,-0.136055,0.193981,-0.831079,-0.053303,0.502910,0.231406,-0.064109,-0.139432,0.188886
1779333503597.499,1,0,0,-0.007729,0.177603,0.420901,0.829812,0.171951,0.008434,0.530823,-0.011859,0.173615,0.422458,1,0,1,-0.071911,-0.135251,0.193155,-0.833316,-0.047996,0.499253,0.232440,-0.072905,-0.138510,0.190856
1779333503630.832,1,0,0,-0.007730,0.176106,0.421466,0.833265,0.169167,0.008023,0.526296,-0.013794,0.173546,0.422182,1,0,1,-0.071783,-0.134450,0.192333,-0.835513,-0.042687,0.495572,0.233463,-0.090763,-0.134152,0.208598
1779333503664.166,1,0,0,-0.007729,0.174609,0.422015,0.836684,0.166375,0.007611,0.521749,-0.010558,0.171911,0.423646,1,0,0,-0.071653,-0.133653,0.191513,-0.837670,-0.037375,0.491867,0.234475,-0.065101,-0.134845,0.182873
1779333503697.499,1,0,0,-0.007726,0.173113,0.422547,0.840069,0.163577,0.007199,0.517180,-0.010569,0.171443,0.424179,1,0,1,-0.071522,-0.132861,0.190698,-0.839788,-0.032062,0.488139,0.235476,-0.071233,-0.133259,0.183896
1779333503730.832,1,0,0,-0.007722,0.171619,0.423064,0.843420,0.160773,0.006787,0.512591,-0.011428,0.172077,0.425497,1,0,1,-0.071385,-0.132073,0.189885,-0.841865,-0.026747,0.484388,0.236466,-0.076747,-0.129055,0.193648
1779333503764.166,1,0,0,-0.007716,0.170127,0.423564,0.846737,0.157962,0.006375,0.507980,-0.006745,0.170031,0.426469,1,0,1,-0.071244,-0.131290,0.189076,-0.843903,-0.021430,0.480614,0.237444,-0.067220,-0.131499,0.181677
1779333503797.499,1,0,0,-0.007709,0.168640,0.424048,0.850020,0.155144,0.005962,0.503350,-0.011288,0.170826,0.427006,1,0,1,-0.071104,-0.130511,0.188272,-0.845900,-0.016113,0.476817,0.238411,-0.073514,-0.130430,0.184500
1779333503830.832,1,0,0,-0.007700,0.167156,0.424517,0.853269,0.152320,0.005549,0.498699,-0.011478,0.170195,0.426941,1,0,1,-0.070974,-0.129736,0.187473,-0.847857,-0.010795,0.472997,0.239367,-0.076816,-0.128351,0.190083
1779333503864.166,1,0,0,-0.007689,0.165678,0.424969,0.856483,0.149491,0.005136,0.494027,-0.009592,0.169288,0.427390,1,0,1,-0.070862,-0.128962,0.186683,-0.849773,-0.005477,0.469155,0.240311,-0.069007,-0.126709,0.185716
1779333503897.499,1,0,0,-0.007677,0.164205,0.425407,0.859663,0.146655,0.004723,0.489336,-0.009064,0.168330,0.427437,1,0,0,-0.070776,-0.128189,0.185902,-0.851649,-0.000158,0.465290,0.241244,-0.067127,-0.126023,0.183978
1779333503930.832,1,0,0,-0.007664,0.162740,0.425829,0.862808,0.143813,0.004309,0.484626,-0.010332,0.168855,0.426818,1,0,1,-0.070724,-0.127416,0.185131,-0.853485,0.005161,0.461403,0.242165,-0.068620,-0.126788,0.181269
1779333503964.166,1,0,0,-0.007650,0.161282,0.426236,0.865918,0.140965,0.003896,0.479895,-0.010446,0.167948,0.427945,1,0,1,-0.070714,-0.126641,0.184373,-0.855280,0.010479,0.457494,0.243075,-0.077157,-0.125345,0.187370
1779333503997.499,1,0,0,-0.007634,0.159832,0.426627,0.868993,0.138112,0.003482,0.475146,-0.009858,0.167127,0.428254,1,0,1,-0.070755,-0.125863,0.183630,-0.857034,0.015797,0.453564,0.243973,-0.067919,-0.123312,0.180931
1779333504030.832,1,0,0,-0.007617,0.158392,0.427004,0.872034,0.135253,0.003068,0.470377,-0.010336,0.167337,0.428512,1,0,1,-0.070855,-0.125081,0.182901,-0.858747,0.021115,0.449612,0.244860,-0.079276,-0.123395,0.188006
1779333504064.166,1,0,0,-0.007599,0.156962,0.427367,0.875039,0.132389,0.002654,0.465589,-0.010703,0.166710,0.429588,1,0,1,-0.071021,-0.124295,0.182190,-0.860420,0.026431,0.445638,0.245735,-0.070405,-0.122399,0.180183
