ts_ms,valid_L,interp_L,side_L,pLx,pLy,pLz,qLx,qLy,qLz,qLw,valid_R,interp_R,side_R,pRx,pRy,pRz,qRx,qRy,qRz,qRw
1779568772305.535,1,0,1,0.266098,0.094519,0.206518,-0.779449,0.490640,0.206073,-0.330553,1,0,0,-0.116603,-0.166231,0.220801,0.299243,0.744443,0.355947,0.479124
1779568772338.868,1,0,1,0.263097,0.096108,0.206508,0.701188,-0.543869,-0.213491,0.408612,1,0,0,-0.114337,-0.168978,0.223214,0.102485,0.774889,0.473360,0.406170
1779568772372.201,1,0,1,0.263705,0.097191,0.208105,0.501164,-0.705918,-0.126000,0.484395,1,0,0,-0.114683,-0.169355,0.222567,0.090890,0.793721,0.391972,0.456185
1779568772405.535,1,0,1,0.259155,0.098951,0.203841,-0.645853,0.674076,-0.024574,-0.357621,1,0,0,-0.114389,-0.171104,0.221032,0.107412,0.781854,0.456562,0.410754
1779568772438.868,1,0,1,0.266971,0.098002,0.205693,-0.799465,0.468381,0.224604,-0.301708,1,0,0,-0.114638,-0.170022,0.222429,0.226740,0.818580,0.308970,0.427847
1779568772472.201,1,0,1,0.263811,0.100177,0.210249,0.774197,-0.502973,-0.152894,0.352506,1,0,0,-0.114633,-0.170210,0.223869,0.293887,0.760425,0.285870,0.503649
1779568772505.535,1,0,1,0.268953,0.099006,0.207951,0.737715,-0.508236,-0.179177,0.406655,1,0,0,-0.112587,-0.172990,0.223251,0.089420,0.828285,0.409022,0.372355
1779568772538.868,1,0,1,0.259225,0.101667,0.207908,0.729381,-0.538505,-0.199318,0.371869,1,0,0,-0.110821,-0.174547,0.221434,0.053247,0.792309,0.516468,0.320424
1779568772572.201,1,0,1,0.261126,0.101914,0.207518,-0.530749,0.718530,0.040574,-0.447632,1,0,0,-0.110959,-0.174736,0.220032,0.164193,0.779972,0.530165,0.289153
1779568772605.535,1,0,1,0.263662,0.101976,0.206151,0.796788,-0.488947,-0.086349,0.344389,1,0,0,-0.112059,-0.174294,0.221184,0.244309,0.786714,0.420065,0.380709
1779568772638.868,1,0,1,0.256607,0.103768,0.205505,-0.652452,0.643542,0.152425,-0.370035,1,0,0,-0.111004,-0.176233,0.223342,0.111692,0.809079,0.459779,0.348596
1779568772672.201,1,0,1,0.272379,0.100489,0.205031,0.675251,-0.575817,-0.393597,0.239900,1,0,0,-0.109617,-0.177443,0.223198,0.116100,0.811784,0.473485,0.321465
1779568772705.535,1,0,0,0.269991,0.100914,0.209569,0.433694,0.307564,0.662685,0.527411,1,0,0,-0.110531,-0.176656,0.224397,0.244798,0.802163,0.422979,0.343071
1779568772738.868,1,0,1,0.263890,0.103264,0.206176,0.740922,-0.580216,-0.011835,0.337999,1,0,0,-0.109369,-0.177596,0.226472,0.270424,0.820650,0.405217,0.298668
1779568772772.201,1,0,1,0.259258,0.104119,0.207863,0.734391,-0.565024,-0.035908,0.374338,1,0,0,-0.109076,-0.178626,0.224490,0.217786,0.801703,0.446649,0.332184
1779568772805.535,1,0,1,0.268607,0.104339,0.207934,0.763690,-0.495511,-0.168952,0.377760,1,0,0,-0.108732,-0.179454,0.222459,0.084192,0.807671,0.493573,0.311392
1779568772838.868,1,0,1,0.260544,0.105709,0.205498,0.746745,-0.531825,-0.108867,0.384294,1,0,0,-0.106483,-0.181914,0.222741,0.037272,0.785509,0.557831,0.265349
1779568772872.201,1,0,1,0.264460,0.105879,0.205040,0.808414,-0.473560,-0.151893,0.314858,1,0,0,-0.106077,-0.183452,0.222139,0.052672,0.779441,0.555596,0.284622
1779568772905.535,1,0,1,0.262981,0.106983,0.204954,0.711906,-0.530385,-0.313313,0.337218,1,0,0,-0.105510,-0.184767,0.222239,0.086877,0.797693,0.512930,0.305027
1779568772938.868,1,0,1,0.260237,0.108331,0.204426,0.748521,-0.520507,-0.202352,0.357550,1,0,0,-0.104359,-0.185700,0.222192,0.125118,0.816303,0.465253,0.318643
1779568772972.201,1,0,1,0.261764,0.108651,0.203272,0.724571,-0.562768,-0.130246,0.375933,1,0,0,-0.103415,-0.187200,0.222784,0.141065,0.836339,0.449363,0.280553
1779568773005.535,1,0,1,0.265318,0.109634,0.206278,0.832020,-0.426360,-0.109717,0.337523,1,0,0,-0.101492,-0.190042,0.223275,0.001571,0.777134,0.567004,0.273069
1779568773038.868,1,0,1,0.263842,0.111131,0.208062,0.759271,-0.488187,-0.190676,0.385777,1,0,0,-0.101007,-0.191310,0.222373,0.141396,0.795099,0.505544,0.303728
1779568773072.201,1,0,1,0.261909,0.112077,0.205776,0.686231,-0.592120,-0.223045,0.358792,1,0,0,-0.100532,-0.192298,0.221746,0.171522,0.825787,0.431159,0.320559
1779568773105.535,1,0,1,0.258364,0.114059,0.203599,-0.425011,0.790765,0.003979,-0.440501,1,0,0,-0.099543,-0.193382,0.221420,0.046455,0.805514,0.509602,0.298822
1779568773138.868,1,0,1,0.254434,0.114930,0.201667,-0.497709,0.721647,0.092204,-0.472238,1,0,0,-0.097541,-0.195191,0.221937,0.041919,0.787313,0.558225,0.258393
1779568773172.201,1,0,1,0.254743,0.116256,0.203879,-0.412037,0.793637,-0.059255,-0.443683,1,0,0,-0.095976,-0.197397,0.222568,0.085746,0.800046,0.537949,0.251367
1779568773205.535,1,0,1,0.250905,0.118716,0.203493,-0.494944,0.754980,-0.035754,-0.428668,1,0,0,-0.095363,-0.198503,0.221906,0.121404,0.804404,0.540389,0.214885
1779568773238.868,1,0,1,0.256344,0.118697,0.206568,-0.593594,0.703124,-0.052803,-0.387910,1,0,0,-0.093498,-0.200052,0.222717,0.165913,0.806543,0.539835,0.174758
1779568773272.201,1,0,1,0.259026,0.119019,0.207683,0.616193,-0.695763,-0.057419,0.364586,1,0,0,-0.091727,-0.201829,0.223824,0.180729,0.801744,0.537571,0.188575
1779568773305.535,1,0,1,0.251889,0.121635,0.208452,-0.470069,0.812632,-0.067050,-0.337890,1,0,0,-0.090791,-0.202969,0.223401,0.139141,0.810305,0.519041,0.233757
1779568773338.868,1,0,1,0.252163,0.122749,0.205991,-0.543237,0.754885,0.009225,-0.367364,1,0,0,-0.089512,-0.203788,0.222638,0.159174,0.828423,0.472950,0.254357
1779568773372.201,1,0,1,0.253451,0.123503,0.209322,-0.648702,0.691869,0.008006,-0.316921,1,0,0,-0.087324,-0.205903,0.222471,0.015647,0.784297,0.565549,0.254534
1779568773405.535,1,0,1,0.254711,0.125033,0.207204,0.687655,-0.598292,-0.092026,0.400884,1,0,0,-0.086133,-0.207763,0.222182,-0.111684,0.766895,0.565702,0.281744
1779568773438.868,1,0,1,0.248684,0.127280,0.205893,-0.485342,0.775089,-0.111558,-0.388890,1,0,0,-0.085800,-0.207510,0.222695,-0.199054,0.786443,0.490079,0.318915
1779568773472.201,1,0,1,0.251108,0.127474,0.206850,-0.514678,0.772625,-0.093142,-0.359835,1,0,0,-0.084694,-0.208401,0.222656,-0.199443,0.777800,0.508109,0.311570
1779568773505.535,1,0,1,0.247965,0.128913,0.208382,-0.579833,0.713822,0.012208,-0.392560,1,0,0,-0.083594,-0.209409,0.222493,-0.140531,0.790628,0.529606,0.273268
1779568773538.868,1,0,1,0.243732,0.129919,0.207509,0.779813,-0.519145,-0.117138,0.329635,1,0,0,-0.081766,-0.211127,0.222179,-0.113786,0.812204,0.496072,0.285116
1779568773572.201,1,0,1,0.247892,0.129528,0.206826,0.707968,-0.600879,-0.071632,0.364135,1,0,0,-0.080349,-0.213205,0.221184,-0.161427,0.791238,0.510006,0.296272
1779568773605.535,1,0,1,0.250063,0.129724,0.205784,0.649897,-0.622670,-0.181268,0.396306,1,0,0,-0.079191,-0.214472,0.221912,-0.130049,0.743918,0.592872,0.279601
1779568773638.868,1,0,1,0.248951,0.130867,0.205762,-0.605958,0.674057,0.079334,-0.414932,1,0,0,-0.078053,-0.215509,0.221146,-0.022169,0.791712,0.575683,0.203199
1779568773672.201,1,0,1,0.250026,0.131915,0.208340,0.772715,-0.506472,-0.175299,0.340101,1,0,0,-0.076302,-0.217318,0.220179,0.051507,0.813604,0.535616,0.220252
1779568773705.535,1,0,1,0.250086,0.132273,0.209008,0.724194,-0.581257,-0.076772,0.363028,1,0,0,-0.074345,-0.219346,0.220784,-0.146080,0.740138,0.579561,0.308163
1779568773738.868,1,0,1,0.249587,0.133296,0.210085,-0.668771,0.636526,0.001184,-0.384160,1,0,0,-0.073086,-0.221118,0.219319,-0.240588,0.725161,0.557388,0.324926
1779568773772.201,1,0,1,0.246308,0.134658,0.209833,0.739945,-0.555289,-0.127350,0.357654,1,0,0,-0.072453,-0.221039,0.219414,-0.070660,0.838718,0.492555,0.221242
1779568773805.535,1,0,1,0.247822,0.135095,0.210201,0.664599,-0.635086,-0.081111,0.385221,1,0,0,-0.070885,-0.222313,0.220507,0.044583,0.840878,0.509346,0.177490
