ts_ms,valid_L,interp_L,side_L,pLx,pLy,pLz,qLx,qLy,qLz,qLw,pLx_raw,pLy_raw,pLz_raw,valid_R,interp_R,side_R,pRx,pRy,pRz,qRx,qRy,qRz,qRw,pRx_raw,pRy_raw,pRz_raw
1779568771505.535,1,0,0,0.303747,0.064505,0.202195,-0.662562,0.678847,-0.036646,-0.314382,0.323245,0.043691,0.233503,1,0,0,-0.133350,-0.135289,0.223119,0.011048,-0.819496,-0.131219,-0.557751,-0.131036,-0.137465,0.228581
1779568771538.868,1,0,1,0.296136,0.065584,0.202828,-0.664328,0.677579,-0.032689,-0.313825,0.291349,0.061320,0.209650,1,0,0,-0.132788,-0.136550,0.223162,-0.005813,-0.820858,-0.145385,-0.552288,-0.133046,-0.135299,0.227602
1779568771572.201,1,0,1,0.287119,0.066652,0.203563,-0.666081,0.676298,-0.028732,-0.313261,0.285810,0.064428,0.205799,1,0,0,-0.132218,-0.137815,0.223204,-0.022672,-0.821796,-0.159476,-0.546539,-0.132409,-0.136658,0.227018
1779568771605.535,1,0,1,0.280260,0.067726,0.204140,-0.667820,0.675002,-0.024774,-0.312691,0.275436,0.066364,0.201091,1,0,0,-0.131640,-0.139086,0.223245,-0.039519,-0.822309,-0.173484,-0.540509,-0.131149,-0.139147,0.228442
1779568771638.868,1,0,1,0.275285,0.068805,0.204579,-0.669545,0.673693,-0.020816,-0.312114,0.283889,0.065312,0.201829,1,0,0,-0.131054,-0.140361,0.223286,-0.056346,-0.822397,-0.187403,-0.534199,-0.132146,-0.138980,0.226223
1779568771672.201,1,0,1,0.271919,0.069889,0.204900,-0.671256,0.672369,-0.016857,-0.311531,0.273862,0.069259,0.204047,1,0,0,-0.130460,-0.141640,0.223325,-0.073144,-0.822060,-0.201225,-0.527613,-0.131799,-0.139291,0.225492
1779568771705.535,1,0,1,0.269889,0.070975,0.205122,-0.672953,0.671032,-0.012898,-0.310941,0.267795,0.073161,0.200513,1,1,0,-0.129857,-0.142924,0.223364,-0.089904,-0.821299,-0.214944,-0.520754,-0.130744,-0.141424,0.224855
1779568771738.868,1,0,1,0.268919,0.072063,0.205267,-0.674636,0.669681,-0.008939,-0.310345,0.263850,0.074996,0.201918,1,1,-1,-0.129247,-0.144212,0.223401,-0.106617,-0.820113,-0.228551,-0.513626,-0.131285,-0.142022,0.222218
1779568771772.201,1,0,1,0.268735,0.073151,0.205354,-0.676306,0.668316,-0.004979,-0.309742,0.263725,0.076095,0.200823,1,0,0,-0.128628,-0.145504,0.223438,-0.123275,-0.818504,-0.242040,-0.506233,-0.131704,-0.141941,0.220813
1779568771805.535,1,0,1,0.269062,0.074238,0.205404,-0.677961,0.666937,-0.001020,-0.309133,0.271521,0.076546,0.200284,1,0,0,-0.128001,-0.146799,0.223473,-0.139870,-0.816471,-0.255403,-0.498578,-0.130871,-0.142359,0.222396
1779568771838.868,1,0,1,0.269627,0.075324,0.205435,-0.679603,0.665544,0.002940,-0.308517,0.274823,0.076846,0.205612,1,0,0,-0.127366,-0.148098,0.223507,-0.156392,-0.814017,-0.268635,-0.490666,-0.130119,-0.144938,0.221170
1779568771872.201,1,0,1,0.270154,0.076405,0.205470,-0.681230,0.664137,0.006900,-0.307896,0.273640,0.078128,0.203341,1,0,1,-0.126722,-0.149399,0.223539,-0.172833,-0.811142,-0.281729,-0.482500,-0.131314,-0.143151,0.219093
1779568771905.535,1,0,1,0.270426,0.077482,0.205523,-0.682843,0.662717,0.010859,-0.307267,0.262314,0.082870,0.204505,1,0,0,-0.126069,-0.150704,0.223571,-0.189186,-0.807848,-0.294676,-0.474085,-0.124202,-0.151368,0.226389
1779568771938.868,1,0,1,0.270446,0.078556,0.205593,-0.684442,0.661283,0.014819,-0.306633,0.268211,0.084013,0.204377,1,0,0,-0.125407,-0.152011,0.223601,0.205440,0.804136,0.307471,0.465425,-0.125144,-0.152326,0.223974
1779568771972.201,1,0,1,0.270276,0.079625,0.205678,-0.686027,0.659836,0.018777,-0.305992,0.259853,0.085319,0.206444,1,0,0,-0.124737,-0.153320,0.223630,0.209637,0.804417,0.316083,0.457229,-0.123076,-0.154047,0.225012
1779568772005.535,1,0,1,0.269977,0.080691,0.205772,-0.687598,0.658374,0.022736,-0.305345,0.293967,0.078833,0.216836,1,0,0,-0.124057,-0.154632,0.223657,0.213800,0.804569,0.324644,0.448960,-0.119963,-0.158464,0.222976
1779568772038.868,1,0,1,0.269610,0.081754,0.205871,-0.689154,0.656900,0.026694,-0.304691,0.272308,0.086388,0.206732,1,0,0,-0.123369,-0.155945,0.223683,0.217929,0.804594,0.333153,0.440619,-0.120860,-0.158290,0.222906
1779568772072.201,1,0,1,0.269225,0.082814,0.205971,-0.690697,0.655411,0.030652,-0.304031,0.270783,0.087780,0.207136,1,0,0,-0.122672,-0.157261,0.223707,0.222024,0.804490,0.341609,0.432209,-0.120216,-0.159378,0.223024
1779568772105.535,1,0,1,0.268836,0.083872,0.206071,-0.692225,0.653909,0.034609,-0.303365,0.263852,0.090272,0.204087,1,0,0,-0.121965,-0.158577,0.223730,0.226083,0.804259,0.350011,0.423729,-0.122250,-0.156870,0.222808
1779568772138.868,1,0,1,0.268443,0.084927,0.206171,-0.693738,0.652393,0.038565,-0.302693,0.261864,0.091945,0.203249,1,0,0,-0.121249,-0.159895,0.223751,0.230107,0.803899,0.358357,0.415183,-0.122569,-0.157683,0.222656
1779568772172.201,1,0,1,0.268049,0.085981,0.206271,-0.695237,0.650864,0.042520,-0.302014,0.272088,0.089468,0.208635,1,0,0,-0.120524,-0.161214,0.223771,0.234093,0.803412,0.366647,0.406570,-0.120720,-0.160713,0.224278
1779568772205.535,1,0,1,0.267656,0.087032,0.206371,-0.696722,0.649322,0.046475,-0.301329,0.266422,0.091065,0.205769,1,0,0,-0.119789,-0.162533,0.223789,0.238043,0.802797,0.374878,0.397893,-0.118556,-0.163818,0.224679
1779568772238.868,1,0,1,0.267266,0.088081,0.206471,-0.698193,0.647766,0.050428,-0.300638,0.268722,0.092212,0.206376,1,0,0,-0.119045,-0.163854,0.223805,0.241955,0.802055,0.383049,0.389152,-0.118850,-0.163879,0.223703
1779568772272.201,1,0,1,0.266879,0.089129,0.206570,-0.699649,0.646197,0.054381,-0.299941,0.257919,0.094176,0.208940,1,0,0,-0.118291,-0.165174,0.223820,0.233297,0.802692,0.387780,0.388439,-0.118974,-0.163727,0.223496
1779568772305.535,1,0,1,0.266495,0.090174,0.206669,-0.701090,0.644614,0.058332,-0.299237,0.266098,0.094519,0.206518,1,0,0,-0.117528,-0.166494,0.223832,0.224617,0.803250,0.392473,0.387688,-0.116603,-0.166231,0.220801
1779568772338.868,1,0,1,0.266115,0.091219,0.206767,-0.702517,0.643018,0.062282,-0.298527,0.263097,0.096108,0.206508,1,0,0,-0.116754,-0.167815,0.223843,0.215914,0.803729,0.397127,0.386899,-0.114337,-0.168978,0.223214
1779568772372.201,1,0,1,0.265738,0.092261,0.206866,-0.703930,0.641408,0.066231,-0.297811,0.263705,0.097191,0.208105,1,0,0,-0.115971,-0.169135,0.223852,0.207190,0.804129,0.401742,0.386072,-0.114683,-0.169355,0.222567
1779568772405.535,1,0,1,0.265364,0.093303,0.206963,-0.705328,0.639786,0.070179,-0.297089,0.259155,0.098951,0.203841,1,0,0,-0.115178,-0.170454,0.223859,0.198446,0.804451,0.406318,0.385206,-0.114389,-0.171104,0.221032
1779568772438.868,1,0,1,0.264994,0.094343,0.207061,-0.706711,0.638150,0.074125,-0.296361,0.266971,0.098002,0.205693,1,0,0,-0.114375,-0.171772,0.223864,0.189682,0.804693,0.410854,0.384303,-0.114638,-0.170022,0.222429
1779568772472.201,1,0,1,0.264627,0.095382,0.207158,-0.708080,0.636501,0.078069,-0.295626,0.263811,0.100177,0.210249,1,0,0,-0.113561,-0.173089,0.223867,0.180900,0.804856,0.415349,0.383363,-0.114633,-0.170210,0.223869
1779568772505.535,1,0,1,0.264264,0.096420,0.207255,-0.709434,0.634838,0.082012,-0.294886,0.268953,0.099006,0.207951,1,0,0,-0.112737,-0.174405,0.223868,0.172100,0.804940,0.419804,0.382384,-0.112587,-0.172990,0.223251
1779568772538.868,1,0,1,0.263904,0.097457,0.207351,-0.710773,0.633163,0.085953,-0.294139,0.259225,0.101667,0.207908,1,0,0,-0.111903,-0.175719,0.223866,0.163283,0.804945,0.424217,0.381368,-0.110821,-0.174547,0.221434
1779568772572.201,1,0,1,0.263548,0.098493,0.207448,-0.712098,0.631474,0.089893,-0.293387,0.261126,0.101914,0.207518,1,0,0,-0.111059,-0.177032,0.223863,0.154450,0.804871,0.428589,0.380315,-0.110959,-0.174736,0.220032
1779568772605.535,1,0,1,0.263195,0.099529,0.207543,-0.713408,0.629773,0.093830,-0.292628,0.263662,0.101976,0.206151,1,0,0,-0.110204,-0.178342,0.223857,0.145601,0.804718,0.432919,0.379224,-0.112059,-0.174294,0.221184
1779568772638.868,1,0,1,0.262846,0.100564,0.207639,-0.714703,0.628058,0.097766,-0.291863,0.256607,0.103768,0.205505,1,0,0,-0.109338,-0.179651,0.223850,0.136739,0.804486,0.437206,0.378096,-0.111004,-0.176233,0.223342
1779568772672.201,1,0,1,0.262501,0.101599,0.207734,-0.715984,0.626331,0.101700,-0.291092,0.272379,0.100489,0.205031,1,0,0,-0.108462,-0.180956,0.223839,0.127863,0.804175,0.441450,0.376930,-0.109617,-0.177443,0.223198
1779568772705.535,1,0,0,0.262159,0.102633,0.207829,-0.717249,0.624590,0.105631,-0.290315,0.269991,0.100914,0.209569,1,0,0,-0.107575,-0.182259,0.223827,0.118974,0.803784,0.445650,0.375728,-0.110531,-0.176656,0.224397
1779568772738.868,1,0,1,0.261822,0.103667,0.207924,-0.718500,0.622837,0.109561,-0.289532,0.263890,0.103264,0.206176,1,0,0,-0.106677,-0.183559,0.223812,0.110074,0.803315,0.449807,0.374489,-0.109369,-0.177596,0.226472
1779568772772.201,1,0,1,0.261487,0.104701,0.208018,-0.719736,0.621070,0.113488,-0.288743,0.259258,0.104119,0.207863,1,0,0,-0.105769,-0.184856,0.223795,0.101163,0.802767,0.453920,0.373213,-0.109076,-0.178626,0.224490
1779568772805.535,1,0,1,0.261157,0.105736,0.208113,-0.720957,0.619291,0.117412,-0.287949,0.268607,0.104339,0.207934,1,0,0,-0.104849,-0.186149,0.223775,0.092242,0.802140,0.457988,0.371900,-0.108732,-0.179454,0.222459
1779568772838.868,1,0,1,0.260831,0.106770,0.208206,-0.722163,0.617499,0.121335,-0.287148,0.260544,0.105709,0.205498,1,0,0,-0.103918,-0.187439,0.223753,0.083312,0.801434,0.462011,0.370551,-0.106483,-0.181914,0.222741
1779568772872.201,1,0,1,0.260508,0.107804,0.208300,-0.723354,0.615694,0.125254,-0.286341,0.264460,0.105879,0.205040,1,0,0,-0.102976,-0.188724,0.223728,0.074374,0.800649,0.465989,0.369165,-0.106077,-0.183452,0.222139
