ts_ms,valid_L,interp_L,side_L,pLx,pLy,pLz,qLx,qLy,qLz,qLw,valid_R,interp_R,side_R,pRx,pRy,pRz,qRx,qRy,qRz,qRw
1779153052926.806,1,0,0,0.086194,0.207590,0.333962,0.903200,0.139407,-0.137485,0.381959,1,1,-1,-0.023766,-0.217660,0.296213,0.287347,-0.287807,-0.504584,0.761573
1779153052960.140,1,0,0,0.088655,0.208353,0.333301,0.872120,0.149872,-0.155905,0.438907,1,1,0,-0.023623,-0.218566,0.293792,0.280214,-0.270597,-0.530417,0.752937
1779153052993.473,1,0,0,0.087951,0.207420,0.333899,0.858450,0.148754,-0.132904,0.472518,1,1,-1,-0.022480,-0.217238,0.292832,0.303497,-0.306325,-0.487275,0.759353
1779153053026.806,1,0,0,0.088848,0.206994,0.335285,0.824748,0.158716,-0.133448,0.526109,1,1,0,-0.021304,-0.215839,0.291918,0.326536,-0.342519,-0.439970,0.763205
1779153053060.140,1,0,0,0.089613,0.205902,0.337177,0.808626,0.150607,-0.126335,0.554510,1,1,-1,-0.018550,-0.214666,0.291215,0.306881,-0.314122,-0.474922,0.762627
1779153053093.473,1,0,0,0.088974,0.205772,0.338374,0.791093,0.152702,-0.105920,0.582783,1,1,0,-0.015746,-0.213500,0.290519,0.285060,-0.282850,-0.511202,0.759875
1779153053126.806,1,0,0,0.089288,0.206231,0.339377,0.764025,0.155664,-0.117909,0.614924,1,1,-1,-0.019856,-0.214924,0.282861,0.437630,-0.317362,-0.551809,0.635034
1779153053160.140,1,0,0,0.091028,0.205655,0.340066,0.726776,0.169483,-0.139020,0.650957,1,1,-1,-0.024180,-0.216428,0.274987,0.576385,-0.340010,-0.568377,0.478665
1779153053193.473,1,0,0,0.091746,0.206068,0.341623,0.668951,0.184848,-0.173314,0.698784,1,1,-1,-0.028504,-0.217932,0.267114,0.689496,-0.347530,-0.559658,0.301002
1779153053226.806,1,0,0,0.092966,0.207910,0.342390,0.649462,0.173746,-0.173822,0.719581,1,1,-1,-0.032827,-0.219436,0.259240,0.771930,-0.339588,-0.526038,0.109946
1779153053260.140,1,0,0,0.093499,0.208558,0.343138,0.608433,0.185795,-0.180543,0.750129,1,1,-1,-0.037151,-0.220940,0.251366,0.820021,-0.316537,-0.469014,-0.086002
1779153053293.473,1,0,0,0.097098,0.209729,0.343906,0.608156,0.181138,-0.164427,0.755182,1,1,0,-0.041475,-0.222444,0.243493,0.831627,-0.279403,-0.391124,-0.278123
1779153053326.806,1,0,0,0.097380,0.209455,0.344654,0.623701,0.168311,-0.161138,0.746125,1,1,0,-0.045799,-0.223948,0.235619,0.806234,-0.229839,-0.295832,-0.457870
1779153053360.140,1,0,0,0.096586,0.208448,0.345330,0.607818,0.166058,-0.166570,0.758443,1,1,-1,-0.027667,-0.219593,0.250051,0.770914,-0.267453,-0.548586,0.182243
1779153053393.473,1,0,0,0.096586,0.208803,0.344935,0.584430,0.166742,-0.163401,0.777135,1,1,0,-0.008890,-0.215071,0.265124,0.348212,-0.172986,-0.534250,0.750600
1779153053426.806,1,0,0,0.096816,0.208894,0.344597,0.584259,0.162628,-0.155616,0.779729,1,1,-1,-0.016750,-0.211894,0.266450,0.323386,-0.194194,-0.538525,0.753459
1779153053460.140,1,0,0,0.097806,0.208682,0.344404,0.590040,0.161683,-0.175882,0.771218,1,1,-1,-0.025353,-0.208754,0.267392,0.313257,-0.220082,-0.547136,0.744363
1779153053493.473,1,0,0,0.098989,0.208485,0.344034,0.584668,0.156646,-0.178066,0.775834,1,1,-1,-0.033955,-0.205615,0.268335,0.302838,-0.245765,-0.555238,0.734575
1779153053526.806,1,0,0,0.099938,0.207597,0.342827,0.569040,0.155016,-0.170835,0.789290,1,1,0,-0.042558,-0.202475,0.269277,0.292137,-0.271219,-0.562824,0.724103
1779153053560.140,1,0,0,0.100777,0.207076,0.342545,0.551479,0.157607,-0.167233,0.801913,0,0,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1779153053593.473,1,0,0,0.100716,0.206436,0.343321,0.523288,0.157067,-0.180623,0.817848,0,0,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1779153053626.806,1,0,0,0.101824,0.205723,0.342974,0.511122,0.149972,-0.171963,0.828668,0,0,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1779153053660.140,1,0,0,0.102850,0.204919,0.343462,0.519841,0.140573,-0.154702,0.828294,0,0,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1779153053693.473,1,0,0,0.103336,0.204066,0.344422,0.535294,0.129685,-0.150935,0.820890,0,0,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1779153053726.806,1,0,0,0.103093,0.202489,0.345271,0.527898,0.122279,-0.156527,0.825755,0,0,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
