ts_ms,valid_L,interp_L,side_L,pLx,pLy,pLz,qLx,qLy,qLz,qLw,pLx_raw,pLy_raw,pLz_raw,valid_R,interp_R,side_R,pRx,pRy,pRz,qRx,qRy,qRz,qRw,pRx_raw,pRy_raw,pRz_raw
1779152943751.925,1,0,0,0.084009,0.130463,0.201772,0.666836,0.178231,-0.128929,0.711998,0.082482,0.126381,0.195114,1,0,1,0.001713,-0.198601,0.350222,0.776529,0.280135,-0.095554,-0.556234,0.006690,-0.203143,0.355927
1779152943785.258,1,0,0,0.084086,0.130613,0.202027,0.668706,0.176812,-0.128799,0.710620,0.083115,0.128409,0.195787,1,0,1,0.001282,-0.198317,0.351172,0.766483,0.294398,-0.086641,-0.564205,0.006881,-0.204613,0.356963
1779152943818.592,1,0,0,0.084160,0.130757,0.202269,0.670570,0.175391,-0.128668,0.709237,0.085096,0.131975,0.197028,1,0,0,0.000785,-0.197904,0.352400,0.756094,0.308529,-0.077689,-0.571923,0.010226,-0.210961,0.354777
1779152943851.925,1,0,0,0.084231,0.130896,0.202498,0.672430,0.173969,-0.128536,0.707849,0.088243,0.135924,0.197534,1,0,1,0.000231,-0.197478,0.353716,0.745367,0.322523,-0.068702,-0.579386,0.009599,-0.207888,0.357765
1779152943885.258,1,0,0,0.084298,0.131029,0.202715,0.674285,0.172546,-0.128404,0.706456,0.088523,0.138105,0.198567,1,0,1,-0.000369,-0.197151,0.354928,0.734306,0.336372,-0.059685,-0.586589,0.006144,-0.205831,0.359635
1779152943918.592,1,0,0,0.084361,0.131155,0.202919,0.676135,0.171122,-0.128270,0.705057,0.089861,0.140365,0.198166,1,0,1,-0.001004,-0.197040,0.355844,0.722916,0.350071,-0.050641,-0.593530,0.005558,-0.206655,0.360347
1779152943951.925,1,0,0,0.084421,0.131276,0.203111,0.677980,0.169696,-0.128136,0.703653,0.092612,0.143430,0.197463,1,0,1,-0.001664,-0.197257,0.356272,0.711204,0.363613,-0.041575,-0.600205,0.000869,-0.206060,0.361401
1779152943985.258,1,0,0,0.084477,0.131390,0.203290,0.679820,0.168269,-0.128000,0.702244,0.091906,0.145855,0.198185,1,0,1,-0.002337,-0.197886,0.356069,0.699173,0.376992,-0.032490,-0.606612,0.001044,-0.203973,0.363544
1779152944018.592,1,0,0,0.084530,0.131499,0.203457,0.681655,0.166841,-0.127864,0.700829,0.092286,0.146608,0.198825,0,0,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1779152944051.925,1,0,0,0.084579,0.131600,0.203611,0.683485,0.165412,-0.127726,0.699409,0.091654,0.146501,0.199595,0,0,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1779152944085.258,1,0,0,0.084625,0.131695,0.203753,0.685309,0.163981,-0.127588,0.697985,0.090917,0.147031,0.199763,0,0,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1779152944118.592,1,0,0,0.084667,0.131784,0.203882,0.687129,0.162549,-0.127449,0.696555,0.091230,0.146683,0.199829,1,1,-1,-0.004962,-0.203394,0.350470,0.647978,0.428765,0.003956,-0.629499,-0.001272,-0.207790,0.354244
1779152944151.925,1,0,0,0.084705,0.131866,0.203999,0.688943,0.161116,-0.127309,0.695119,0.088796,0.145237,0.199529,1,1,-1,-0.005547,-0.205159,0.348376,0.634440,0.441243,0.013073,-0.634523,-0.002022,-0.208952,0.351621
1779152944185.258,1,0,0,0.084740,0.131941,0.204104,0.690753,0.159682,-0.127167,0.693679,0.086440,0.143776,0.198914,1,1,-1,-0.006083,-0.206937,0.346207,0.620618,0.453524,0.022184,-0.639263,-0.002772,-0.210114,0.348997
1779152944218.592,1,0,0,0.084771,0.132009,0.204196,0.692557,0.158247,-0.127025,0.692234,0.086322,0.142227,0.198986,1,1,-1,-0.006560,-0.208654,0.344063,0.606518,0.465601,0.031285,-0.643717,-0.003522,-0.211276,0.346374
1779152944251.925,1,0,0,0.084798,0.132071,0.204277,0.694356,0.156810,-0.126882,0.690783,0.084453,0.139195,0.198870,1,1,-1,-0.006965,-0.210239,0.342043,0.592148,0.477471,0.040373,-0.647883,-0.004272,-0.212439,0.343751
1779152944285.258,1,0,0,0.084822,0.132125,0.204345,0.696150,0.155372,-0.126738,0.689327,0.081935,0.136005,0.198629,1,1,-1,-0.007292,-0.211635,0.340230,0.577512,0.489127,0.049442,-0.651760,-0.005022,-0.213601,0.341128
1779152944318.592,1,0,0,0.084842,0.132172,0.204400,0.697939,0.153933,-0.126593,0.687866,0.080988,0.133954,0.199116,1,1,-1,-0.007541,-0.212841,0.338625,-0.562618,-0.500564,-0.058489,0.655344,-0.005772,-0.214763,0.338505
1779152944351.925,1,0,0,0.084858,0.132212,0.204444,0.699723,0.152493,-0.126447,0.686400,0.081850,0.133536,0.200495,0,0,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1779152944385.258,1,0,0,0.084871,0.132244,0.204476,0.701501,0.151052,-0.126301,0.684929,0.081986,0.132608,0.201412,0,0,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1779152944418.592,1,0,0,0.084880,0.132269,0.204496,0.703274,0.149610,-0.126153,0.683453,0.080968,0.131428,0.201950,0,0,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1779152944451.925,1,0,0,0.084885,0.132286,0.204503,0.705042,0.148166,-0.126004,0.681972,0.080190,0.131881,0.202247,1,0,0,-0.007831,-0.216046,0.333924,-0.674419,-0.403243,0.064209,0.615167,-0.005328,-0.218997,0.330534
1779152944485.258,1,0,0,0.084886,0.132296,0.204499,0.706805,0.146722,-0.125855,0.680485,0.079274,0.132378,0.201716,1,1,-1,-0.007744,-0.216513,0.333089,-0.698446,-0.376317,0.094680,0.601327,-0.006414,-0.218725,0.332026
1779152944518.592,1,0,0,0.084883,0.132298,0.204483,0.708562,0.145276,-0.125704,0.678994,0.079516,0.132439,0.201417,1,1,0,-0.007600,-0.216874,0.332354,-0.720780,-0.348479,0.124922,0.586031,-0.009057,-0.218170,0.333770
1779152944551.925,1,0,0,0.084877,0.132292,0.204455,0.710315,0.143829,-0.125552,0.677497,0.079769,0.132886,0.201560,1,0,0,-0.007403,-0.217142,0.331701,-0.716724,-0.355711,0.121041,0.587473,-0.010544,-0.217119,0.335685
1779152944585.258,1,0,0,0.084867,0.132278,0.204415,0.712062,0.142382,-0.125400,0.675996,0.078282,0.133444,0.201547,1,0,0,-0.007156,-0.217333,0.331113,-0.712607,-0.362913,0.117149,0.588865,-0.012377,-0.217214,0.334561
1779152944618.592,1,0,0,0.084853,0.132257,0.204363,0.713803,0.140933,-0.125247,0.674490,0.077835,0.133815,0.201634,1,0,0,-0.006862,-0.217447,0.330591,-0.708428,-0.370083,0.113247,0.590207,-0.007409,-0.217487,0.336915
1779152944651.925,1,0,0,0.084835,0.132226,0.204300,0.715540,0.139483,-0.125092,0.672978,0.078486,0.134203,0.201414,1,0,0,-0.006525,-0.217435,0.330218,-0.704188,-0.377221,0.109335,0.591498,0.001735,-0.219899,0.332618
1779152944685.258,1,0,0,0.084814,0.132188,0.204224,0.717271,0.138032,-0.124937,0.671462,0.079694,0.133257,0.201225,1,0,0,-0.006149,-0.217236,0.330093,-0.699888,-0.384327,0.105414,0.592737,-0.001135,-0.220183,0.329792
1779152944718.592,1,0,0,0.084788,0.132142,0.204137,0.718996,0.136580,-0.124781,0.669940,0.080484,0.133127,0.201530,1,0,0,-0.005737,-0.216786,0.330320,-0.695528,-0.391400,0.101483,0.593926,-0.002559,-0.220282,0.328155
1779152944751.925,1,0,0,0.084759,0.132087,0.204039,0.720717,0.135127,-0.124624,0.668414,0.079859,0.134109,0.200934,1,0,0,-0.005292,-0.216024,0.330999,-0.691107,-0.398439,0.097545,0.595064,0.001547,-0.222710,0.323609
1779152944785.258,1,0,0,0.084726,0.132023,0.203929,0.722432,0.133673,-0.124466,0.666882,0.080503,0.134483,0.201033,1,0,0,-0.004819,-0.214889,0.332232,-0.686628,-0.405444,0.093597,0.596151,-0.001670,-0.221054,0.329752
1779152944818.592,1,0,0,0.084689,0.131951,0.203807,0.724141,0.132218,-0.124307,0.665346,0.080378,0.135021,0.201171,1,0,0,0.011745,-0.204871,0.328670,-0.682090,-0.412415,0.089642,0.597187,0.007051,-0.212804,0.342715
1779152944851.925,1,0,0,0.084648,0.131870,0.203674,0.725846,0.130762,-0.124147,0.663805,0.081365,0.135177,0.201254,1,0,1,0.064941,-0.175235,0.313240,-0.677493,-0.419350,0.085679,0.598171,0.075395,-0.167050,0.320584
1779152944885.258,1,0,0,0.084603,0.131780,0.203529,0.727545,0.129306,-0.123986,0.662258,0.080400,0.134968,0.200884,1,0,0,0.044678,-0.184254,0.322685,-0.672837,-0.426248,0.081708,0.599104,0.045595,-0.199567,0.330803
1779152944918.592,1,0,0,0.084554,0.131681,0.203373,0.729238,0.127848,-0.123825,0.660707,0.081332,0.134220,0.201677,1,0,1,0.075008,-0.166578,0.315113,-0.668124,-0.433111,0.077731,0.599986,0.082063,-0.169063,0.317798
1779152944951.925,1,0,0,0.084501,0.131574,0.203205,0.730926,0.126389,-0.123662,0.659151,0.081174,0.132425,0.202811,1,0,1,0.098295,-0.152783,0.309652,-0.663354,-0.439936,0.073747,0.600816,0.101795,-0.153055,0.311003
1779152944985.258,1,0,0,0.084444,0.131457,0.203026,0.732609,0.124929,-0.123499,0.657590,0.080428,0.130819,0.203185,1,0,1,0.098050,-0.151720,0.311608,-0.658527,-0.446723,0.069756,0.601594,0.096213,-0.154295,0.310330
1779152945018.592,1,0,0,0.084383,0.131331,0.202835,0.734286,0.123468,-0.123334,0.656024,0.080921,0.128977,0.204728,1,0,1,0.094170,-0.152990,0.314135,-0.653643,-0.453472,0.065760,0.602321,0.090979,-0.153384,0.312837
1779152945051.925,1,0,0,0.084319,0.131195,0.202634,0.735958,0.122007,-0.123169,0.654454,0.080332,0.127567,0.205757,1,0,1,0.091157,-0.154156,0.315815,-0.648703,-0.460182,0.061758,0.602996,0.087137,-0.153393,0.313482
1779152945085.258,1,0,0,0.084250,0.131051,0.202421,0.737624,0.120544,-0.123002,0.652878,0.080487,0.127019,0.206710,1,0,1,0.088870,-0.155191,0.316854,-0.643707,-0.466852,0.057750,0.603619,0.084726,-0.153866,0.314370
1779152945118.592,1,0,0,0.084177,0.130896,0.202197,0.739285,0.119081,-0.122835,0.651298,0.080720,0.126379,0.207830,1,0,1,0.087170,-0.156066,0.317460,-0.638656,-0.473482,0.053738,0.604190,0.085507,-0.153627,0.314795
1779152945151.925,1,0,0,0.084100,0.130732,0.201961,0.740940,0.117617,-0.122667,0.649713,0.080796,0.125824,0.208370,1,0,1,0.085920,-0.156754,0.317836,-0.633550,-0.480072,0.049721,0.604709,0.083789,-0.152726,0.316409
1779152945185.258,1,0,0,0.084019,0.130559,0.201715,0.742590,0.116152,-0.122498,0.648122,0.080765,0.126028,0.208174,1,0,1,0.084980,-0.157226,0.318190,-0.628390,-0.486620,0.045700,0.605177,0.084749,-0.153357,0.316097
1779152945218.592,1,0,0,0.083934,0.130375,0.201457,0.744235,0.114686,-0.122328,0.646528,0.079585,0.125059,0.209206,1,0,1,0.084232,-0.157462,0.318691,-0.623175,-0.493127,0.041674,0.605592,0.085416,-0.152489,0.317090
1779152945251.925,1,0,0,0.083845,0.130182,0.201188,0.745873,0.113219,-0.122157,0.644928,0.079670,0.125191,0.208417,1,0,1,0.083642,-0.157470,0.319366,-0.617907,-0.499591,0.037646,0.605956,0.082004,-0.152268,0.318321
1779152945285.258,1,0,0,0.083752,0.129979,0.200908,0.747507,0.111751,-0.121986,0.643323,0.080206,0.125112,0.207953,1,0,1,0.083198,-0.157267,0.320203,-0.612586,-0.506012,0.033614,0.606267,0.082482,-0.152998,0.319155
1779152945318.592,1,0,0,0.083654,0.129766,0.200618,0.749134,0.110283,-0.121813,0.641714,0.080562,0.124641,0.208112,1,0,1,0.082885,-0.156870,0.321192,-0.607213,-0.512390,0.029579,0.606526,0.081884,-0.154105,0.320012
1779152945351.925,1,0,0,0.083553,0.129542,0.200316,0.750757,0.108813,-0.121639,0.640100,0.080947,0.124463,0.207913,1,0,1,0.082692,-0.156294,0.322324,-0.601787,-0.518724,0.025541,0.606734,0.082739,-0.153907,0.320454
